,distance,country,continent,duration,mode,co2,user_name,house,region,title,rank,institution,day,month,year
267,663,Spain,EU,85,other,0.14678,Braxton,Beesbury,Reach,Knight,E,Old Gods,5,9,2018
268,1085,Spain,EU,384,other,0.14678,Braxton,Beesbury,Reach,Knight,E,Old Gods,1,7,2016
269,1085,Spain,EU,682,other,0.14678,Braxton,Beesbury,Reach,Knight,E,Old Gods,31,7,2017
270,765,Netherlands,EU,271,other,0.14678,Braxton,Beesbury,Reach,Knight,E,Old Gods,19,11,2018
271,765,Netherlands,EU,1081,other,0.14678,Braxton,Beesbury,Reach,Knight,E,Old Gods,1,1,2019
272,765,Netherlands,EU,564,other,0.14678,Braxton,Beesbury,Reach,Knight,E,Old Gods,21,4,2019
273,765,Netherlands,EU,349,other,0.14678,Braxton,Beesbury,Reach,Knight,E,Old Gods,8,7,2019
274,765,Netherlands,EU,613,other,0.14678,Braxton,Beesbury,Reach,Knight,E,Old Gods,1,8,2019
275,923,United Kingdom,EU,53,other,0.14678,Braxton,Beesbury,Reach,Knight,E,Old Gods,22,6,2017
276,1004,Tunisia,AF,56,other,0.13712,Braxton,Beesbury,Reach,Knight,E,Old Gods,5,7,2017
277,1004,Tunisia,AF,87,other,0.13712,Braxton,Beesbury,Reach,Knight,E,Old Gods,26,9,2018
278,1262,Denmark,EU,136,other,0.14678,Braxton,Beesbury,Reach,Knight,E,Old Gods,29,3,2020
279,1422,Portugal,EU,133,other,0.14678,Braxton,Beesbury,Reach,Knight,E,Old Gods,25,3,2019
280,1691,Greece,EU,103,other,0.14678,Braxton,Beesbury,Reach,Knight,E,Old Gods,22,3,2014
281,3091,Jordan,AS,160,other,0.13712,Braxton,Beesbury,Reach,Knight,E,Old Gods,27,10,2018
282,4906,United Arab Emirates,AS,100,other,0.13712,Braxton,Beesbury,Reach,Knight,E,Old Gods,4,11,2019
283,6977,Brazil,SA,158,plane,0.13712,Braxton,Beesbury,Reach,Knight,E,Old Gods,11,11,2014
284,6977,Brazil,SA,208,other,0.13712,Braxton,Beesbury,Reach,Knight,E,Old Gods,21,11,2016
285,6977,Brazil,SA,450,other,0.13712,Braxton,Beesbury,Reach,Knight,E,Old Gods,27,10,2017
286,6977,Brazil,SA,399,other,0.13712,Braxton,Beesbury,Reach,Knight,E,Old Gods,10,11,2019
287,9095,China,AS,736,plane,0.13712,Braxton,Beesbury,Reach,Knight,E,Old Gods,23,6,2014
288,9095,China,AS,750,plane,0.13712,Braxton,Beesbury,Reach,Knight,E,Old Gods,1,5,2015
289,9095,China,AS,343,plane,0.13712,Braxton,Beesbury,Reach,Knight,E,Old Gods,15,2,2016
290,8774,Mexico,,709,other,0.13712,Braxton,Beesbury,Reach,Knight,E,Old Gods,20,2,2018
291,9554,Mexico,,641,other,0.13712,Braxton,Beesbury,Reach,Knight,E,Old Gods,18,9,2014
292,9554,Mexico,,495,plane,0.13712,Braxton,Beesbury,Reach,Knight,E,Old Gods,15,12,2014
293,9554,Mexico,,1142,plane,0.13712,Braxton,Beesbury,Reach,Knight,E,Old Gods,15,8,2015
294,9554,Mexico,,616,plane,0.13712,Braxton,Beesbury,Reach,Knight,E,Old Gods,21,12,2015
295,9554,Mexico,,904,plane,0.13712,Braxton,Beesbury,Reach,Knight,E,Old Gods,25,3,2016
296,9554,Mexico,,301,other,0.13712,Braxton,Beesbury,Reach,Knight,E,Old Gods,31,5,2016
297,9554,Mexico,,855,other,0.13712,Braxton,Beesbury,Reach,Knight,E,Old Gods,17,10,2016
298,9554,Mexico,,816,other,0.13712,Braxton,Beesbury,Reach,Knight,E,Old Gods,10,12,2016
299,9554,Mexico,,1190,other,0.13712,Braxton,Beesbury,Reach,Knight,E,Old Gods,16,12,2017
300,9554,Mexico,,1472,other,0.13712,Braxton,Beesbury,Reach,Knight,E,Old Gods,1,12,2018
301,9554,Mexico,,1061,other,0.13712,Braxton,Beesbury,Reach,Knight,E,Old Gods,13,12,2019
302,9561,Mexico,,252,other,0.13712,Braxton,Beesbury,Reach,Knight,E,Old Gods,4,4,2014
303,9784,Mexico,,92,plane,0.13712,Braxton,Beesbury,Reach,Knight,E,Old Gods,23,8,2015
304,10863,Uruguay,SA,662,car,0.20033,Braxton,Beesbury,Reach,Knight,E,Old Gods,20,11,2015
305,11660,Chile,SA,157,plane,0.13712,Braxton,Beesbury,Reach,Knight,E,Old Gods,6,5,2014
306,0,France,EU,30,train,0.01214,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,10,7,2014
307,94,France,EU,14,car,0.20033,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,1,7,2014
308,94,France,EU,9,car,0.20033,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,18,6,2014
309,94,France,EU,8,other,0.20033,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,10,12,2014
310,94,France,EU,9,other,0.20033,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,25,11,2015
311,94,France,EU,10,car,0.20033,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,5,7,2017
312,94,France,EU,12,train,0.01214,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,5,12,2017
313,94,France,EU,8,other,0.20033,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,1,6,2018
314,94,France,EU,8,car,0.20033,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,11,1,2019
315,94,France,EU,14,other,0.20033,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,19,3,2019
316,94,France,EU,28,train,0.01214,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,16,1,2020
317,94,France,EU,14,car,0.20033,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,4,2,2020
318,205,France,EU,14,other,0.01214,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,16,2,2016
319,229,France,EU,15,other,0.01214,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,19,11,2015
320,336,France,EU,14,car,0.20033,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,30,1,2019
321,383,France,EU,28,plane,0.16508,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,12,11,2019
322,458,France,EU,45,other,0.01214,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,15,5,2014
323,474,France,EU,30,other,0.01214,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,6,5,2015
324,479,France,EU,51,train,0.01214,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,30,1,2018
325,481,France,EU,29,train,0.01214,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,20,2,2014
326,481,France,EU,29,other,0.01214,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,27,6,2014
327,481,France,EU,75,train,0.01214,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,6,8,2014
328,481,France,EU,14,other,0.01214,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,12,5,2015
329,481,France,EU,29,train,0.01214,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,1,10,2015
330,481,France,EU,29,train,0.01214,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,25,10,2015
331,481,France,EU,28,train,0.01214,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,16,3,2016
332,481,France,EU,55,other,0.01214,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,11,10,2016
333,481,France,EU,28,train,0.01214,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,16,11,2016
334,481,France,EU,47,other,0.01214,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,2,12,2016
335,481,France,EU,31,other,0.01214,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,18,1,2017
336,481,France,EU,28,other,0.01214,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,28,3,2017
337,481,France,EU,37,other,0.01214,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,18,4,2017
338,481,France,EU,7,train,0.01214,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,6,7,2017
339,481,France,EU,27,train,0.01214,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,3,10,2017
340,481,France,EU,35,train,0.01214,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,7,11,2017
341,481,France,EU,48,train,0.01214,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,6,7,2018
342,481,France,EU,30,other,0.01214,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,20,9,2018
343,481,France,EU,30,train,0.01214,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,2,10,2018
344,481,France,EU,27,train,0.01214,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,2,10,2018
345,481,France,EU,30,other,0.01214,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,13,11,2018
346,481,France,EU,43,train,0.01214,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,21,3,2019
347,481,France,EU,51,train,0.01214,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,15,4,2019
348,481,France,EU,50,other,0.01214,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,6,6,2019
349,481,France,EU,72,other,0.01214,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,28,11,2019
350,481,France,EU,57,train,0.01214,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,15,11,2019
351,481,France,EU,90,train,0.01214,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,23,1,2020
352,481,France,EU,96,train,0.01214,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,22,2,2020
353,481,France,EU,64,train,0.01214,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,19,7,2020
354,486,France,EU,47,other,0.01214,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,16,1,2019
355,497,France,EU,15,plane,0.16508,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,27,3,2015
356,497,France,EU,13,other,0.01214,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,12,4,2017
357,518,France,EU,42,train,0.01214,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,9,2,2016
358,604,France,EU,38,plane,0.16508,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,3,7,2018
359,720,France,EU,126,plane,0.16508,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,4,12,2018
360,153,Italy,EU,103,car,0.20033,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,27,8,2018
361,877,Austria,EU,136,plane,0.14678,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,23,8,2015
362,1131,Tunisia,AF,105,other,0.13712,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,14,2,2018
363,1244,Portugal,EU,190,plane,0.14678,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,21,8,2014
364,9606,China,AS,170,plane,0.13712,Olyver,Bracken,Riverlands,Maester,J,Many-Faced God,5,10,2019
365,0,France,EU,120,plane,0.16508,Laswell,Peake,Reach,Maester,D,Faith of the Seven,1,12,2014
366,29,France,EU,54,car,0.20033,Laswell,Peake,Reach,Maester,D,Faith of the Seven,15,10,2014
367,383,France,EU,105,other,0.01214,Laswell,Peake,Reach,Maester,D,Faith of the Seven,7,3,2016
368,637,France,EU,34,train,0.01214,Laswell,Peake,Reach,Maester,D,Faith of the Seven,30,6,2013
369,652,France,EU,51,train,0.01214,Laswell,Peake,Reach,Maester,D,Faith of the Seven,29,6,2015
370,480,Italy,EU,154,plane,0.14678,Laswell,Peake,Reach,Maester,D,Faith of the Seven,18,3,2016
371,1182,Spain,EU,176,plane,0.14678,Laswell,Peake,Reach,Maester,D,Faith of the Seven,1,9,2013
372,0,France,EU,12,other,0.075,Alliser,Thorne,Crownlands,Maester,E,Faith of the Seven,30,9,2014
373,0,France,EU,25,other,0.075,Alliser,Thorne,Crownlands,Maester,E,Faith of the Seven,19,11,2014
374,0,France,EU,28,other,0.075,Alliser,Thorne,Crownlands,Maester,E,Faith of the Seven,21,11,2014
375,0,France,EU,60,other,0.075,Alliser,Thorne,Crownlands,Maester,E,Faith of the Seven,1,12,2014
376,0,France,EU,10,other,0.075,Alliser,Thorne,Crownlands,Maester,E,Faith of the Seven,27,2,2015
377,0,France,EU,12,other,0.075,Alliser,Thorne,Crownlands,Maester,E,Faith of the Seven,12,5,2015
378,0,France,EU,12,other,0.075,Alliser,Thorne,Crownlands,Maester,E,Faith of the Seven,29,6,2015
379,0,France,EU,12,other,0.075,Alliser,Thorne,Crownlands,Maester,E,Faith of the Seven,7,9,2015
380,0,France,EU,12,other,0.075,Alliser,Thorne,Crownlands,Maester,E,Faith of the Seven,18,9,2015
381,0,France,EU,12,other,0.075,Alliser,Thorne,Crownlands,Maester,E,Faith of the Seven,1,10,2015
382,0,France,EU,12,other,0.075,Alliser,Thorne,Crownlands,Maester,E,Faith of the Seven,12,2,2016
383,6,France,EU,12,other,0.075,Alliser,Thorne,Crownlands,Maester,E,Faith of the Seven,6,1,2015
384,15,France,EU,121,other,0.20033,Alliser,Thorne,Crownlands,Maester,E,Faith of the Seven,23,3,2014
385,161,France,EU,83,other,0.01214,Alliser,Thorne,Crownlands,Maester,E,Faith of the Seven,2,11,2015
386,336,France,EU,14,other,0.01214,Alliser,Thorne,Crownlands,Maester,E,Faith of the Seven,20,2,2015
387,336,France,EU,147,other,0.01214,Alliser,Thorne,Crownlands,Maester,E,Faith of the Seven,25,10,2015
388,336,France,EU,12,other,0.01214,Alliser,Thorne,Crownlands,Maester,E,Faith of the Seven,17,3,2016
389,336,France,EU,124,train,0.01214,Alliser,Thorne,Crownlands,Maester,E,Faith of the Seven,21,8,2016
390,471,France,EU,51,other,0.01214,Alliser,Thorne,Crownlands,Maester,E,Faith of the Seven,17,3,2015
391,481,France,EU,37,other,0.01214,Alliser,Thorne,Crownlands,Maester,E,Faith of the Seven,29,1,2015
392,481,France,EU,11,other,0.01214,Alliser,Thorne,Crownlands,Maester,E,Faith of the Seven,11,3,2015
393,481,France,EU,15,other,0.01214,Alliser,Thorne,Crownlands,Maester,E,Faith of the Seven,8,4,2016
394,481,France,EU,15,other,0.01214,Alliser,Thorne,Crownlands,Maester,E,Faith of the Seven,3,5,2016
395,497,France,EU,54,other,0.01214,Alliser,Thorne,Crownlands,Maester,E,Faith of the Seven,1,2,2015
396,652,France,EU,28,other,0.01214,Alliser,Thorne,Crownlands,Maester,E,Faith of the Seven,26,11,2015
397,652,France,EU,27,other,0.01214,Alliser,Thorne,Crownlands,Maester,E,Faith of the Seven,10,3,2016
398,606,Belgium,EU,62,other,0.14678,Alliser,Thorne,Crownlands,Maester,E,Faith of the Seven,31,3,2015
399,637,Belgium,EU,16,train,0.01214,Alliser,Thorne,Crownlands,Maester,E,Faith of the Seven,9,11,2015
400,6513,Canada,,203,other,0.13712,Alliser,Thorne,Crownlands,Maester,E,Faith of the Seven,15,7,2016
401,0,France,EU,7,train,0.01214,Hugo,Arryn,Vale,Maester,E,Faith of the Seven,19,9,2014
402,0,France,EU,7,train,0.01214,Hugo,Arryn,Vale,Maester,E,Faith of the Seven,26,9,2014
403,0,France,EU,7,train,0.01214,Hugo,Arryn,Vale,Maester,E,Faith of the Seven,3,10,2014
404,0,France,EU,7,train,0.01214,Hugo,Arryn,Vale,Maester,E,Faith of the Seven,10,10,2014
405,0,France,EU,7,train,0.01214,Hugo,Arryn,Vale,Maester,E,Faith of the Seven,16,1,2015
406,0,France,EU,7,car,0.20033,Hugo,Arryn,Vale,Maester,E,Faith of the Seven,23,1,2015
407,0,France,EU,7,car,0.20033,Hugo,Arryn,Vale,Maester,E,Faith of the Seven,30,1,2015
408,0,France,EU,7,train,0.01214,Hugo,Arryn,Vale,Maester,E,Faith of the Seven,6,3,2015
409,0,France,EU,7,train,0.01214,Hugo,Arryn,Vale,Maester,E,Faith of the Seven,13,3,2015
410,0,France,EU,7,train,0.01214,Hugo,Arryn,Vale,Maester,E,Faith of the Seven,18,3,2015
411,0,France,EU,9,train,0.01214,Hugo,Arryn,Vale,Maester,E,Faith of the Seven,30,4,2015
412,0,France,EU,9,train,0.01214,Hugo,Arryn,Vale,Maester,E,Faith of the Seven,7,5,2015
413,0,France,EU,9,train,0.01214,Hugo,Arryn,Vale,Maester,E,Faith of the Seven,21,5,2015
414,0,France,EU,7,other,0.075,Hugo,Arryn,Vale,Maester,E,Faith of the Seven,6,6,2015
415,0,France,EU,7,train,0.01214,Hugo,Arryn,Vale,Maester,E,Faith of the Seven,12,6,2015
416,0,France,EU,6,car,0.20033,Hugo,Arryn,Vale,Maester,E,Faith of the Seven,1,12,2015
417,0,France,EU,9,train,0.01214,Hugo,Arryn,Vale,Maester,E,Faith of the Seven,14,1,2016
418,0,France,EU,6,train,0.01214,Hugo,Arryn,Vale,Maester,E,Faith of the Seven,25,1,2016
419,0,France,EU,9,train,0.01214,Hugo,Arryn,Vale,Maester,E,Faith of the Seven,15,2,2016
420,0,France,EU,5,train,0.01214,Hugo,Arryn,Vale,Maester,E,Faith of the Seven,22,3,2016
421,0,France,EU,8,train,0.01214,Hugo,Arryn,Vale,Maester,E,Faith of the Seven,15,4,2016
422,0,France,EU,8,train,0.01214,Hugo,Arryn,Vale,Maester,E,Faith of the Seven,3,5,2016
423,0,France,EU,5,train,0.01214,Hugo,Arryn,Vale,Maester,E,Faith of the Seven,19,5,2016
424,0,France,EU,8,train,0.01214,Hugo,Arryn,Vale,Maester,E,Faith of the Seven,26,5,2016
425,0,France,EU,8,train,0.01214,Hugo,Arryn,Vale,Maester,E,Faith of the Seven,10,6,2016
426,94,France,EU,4,car,0.20033,Hugo,Arryn,Vale,Maester,E,Faith of the Seven,4,2,2015
427,332,France,EU,26,other,0.01214,Hugo,Arryn,Vale,Maester,E,Faith of the Seven,15,11,2018
428,481,France,EU,52,other,0.01214,Hugo,Arryn,Vale,Maester,E,Faith of the Seven,21,6,2019
429,481,France,EU,54,other,0.01214,Hugo,Arryn,Vale,Maester,E,Faith of the Seven,25,6,2019
430,481,France,EU,52,other,0.01214,Hugo,Arryn,Vale,Maester,E,Faith of the Seven,30,6,2019
431,481,France,EU,52,other,0.01214,Hugo,Arryn,Vale,Maester,E,Faith of the Seven,8,7,2019
432,652,France,EU,15,other,0.01214,Hugo,Arryn,Vale,Maester,E,Faith of the Seven,24,9,2015
433,10968,Argentina,SA,191,other,0.13712,Hugo,Arryn,Vale,Maester,E,Faith of the Seven,19,7,2015
434,0,France,EU,81,public,0.075,Alester,Florent,Reach,Maester,B,Faith of the Seven,24,11,2014
435,0,France,EU,19,public,0.075,Alester,Florent,Reach,Maester,B,Faith of the Seven,21,4,2015
436,0,France,EU,59,other,0.075,Alester,Florent,Reach,Maester,B,Faith of the Seven,1,6,2016
437,94,France,EU,12,car,0.20033,Alester,Florent,Reach,Maester,B,Faith of the Seven,4,4,2014
438,256,France,EU,101,train,0.01214,Alester,Florent,Reach,Maester,B,Faith of the Seven,29,9,2014
439,383,France,EU,82,train,0.01214,Alester,Florent,Reach,Maester,B,Faith of the Seven,20,10,2015
440,481,France,EU,23,train,0.01214,Alester,Florent,Reach,Maester,B,Faith of the Seven,13,10,2014
441,610,France,EU,121,plane,0.16508,Alester,Florent,Reach,Maester,B,Faith of the Seven,25,5,2015
442,630,Austria,EU,110,train,0.01214,Alester,Florent,Reach,Maester,B,Faith of the Seven,3,12,2017
443,637,Belgium,EU,134,train,0.01214,Alester,Florent,Reach,Maester,B,Faith of the Seven,10,12,2015
444,8361,United States,,159,plane,0.13712,Alester,Florent,Reach,Maester,B,Faith of the Seven,3,11,2014
445,0,France,EU,82,public,0.075,Melessa,Florent,Reach,Septon,E,Many-Faced God,24,11,2014
446,22,France,EU,10,other,0.20033,Melessa,Florent,Reach,Septon,E,Many-Faced God,18,9,2015
447,62,France,EU,10,car,0.20033,Melessa,Florent,Reach,Septon,E,Many-Faced God,10,6,2015
448,356,France,EU,86,car,0.20033,Melessa,Florent,Reach,Septon,E,Many-Faced God,1,10,2015
449,385,France,EU,224,car,0.20033,Melessa,Florent,Reach,Septon,E,Many-Faced God,23,5,2014
450,481,France,EU,11,train,0.01214,Melessa,Florent,Reach,Septon,E,Many-Faced God,2,10,2014
451,481,France,EU,15,train,0.01214,Melessa,Florent,Reach,Septon,E,Many-Faced God,27,11,2015
452,0,France,EU,77,other,0.075,Dagos,Manwoody,Dorne,Septon,H,Faith of the Seven,24,11,2014
453,22,France,EU,10,other,0.20033,Dagos,Manwoody,Dorne,Septon,H,Faith of the Seven,18,9,2015
454,109,France,EU,112,car,0.20033,Dagos,Manwoody,Dorne,Septon,H,Faith of the Seven,24,9,2014
455,9094,South Korea,AS,182,plane,0.13712,Dagos,Manwoody,Dorne,Septon,H,Faith of the Seven,30,8,2014
456,0,France,EU,82,public,0.075,Rylene,Florent,Reach,Maester,B,,24,11,2014
457,877,Austria,EU,123,plane,0.14678,Rylene,Florent,Reach,Maester,B,,22,9,2014
458,0,France,EU,51,other,0.075,Rickard,Karstark,North,Septon,H,Lord of Light,24,11,2014
459,229,France,EU,19,train,0.01214,Rickard,Karstark,North,Septon,H,Lord of Light,8,11,2018
460,0,France,EU,81,other,0.075,Aladore,Florent,Reach,Maester,B,Faith of the Seven,24,11,2014
461,6,France,EU,9,other,0.075,Aladore,Florent,Reach,Maester,B,Faith of the Seven,15,10,2015
462,22,France,EU,12,other,0.20033,Aladore,Florent,Reach,Maester,B,Faith of the Seven,18,9,2015
463,336,France,EU,39,other,0.01214,Aladore,Florent,Reach,Maester,B,Faith of the Seven,29,6,2015
464,356,France,EU,82,car,0.20033,Aladore,Florent,Reach,Maester,B,Faith of the Seven,1,10,2015
465,481,France,EU,12,train,0.01214,Aladore,Florent,Reach,Maester,B,Faith of the Seven,28,11,2014
466,481,France,EU,12,train,0.01214,Aladore,Florent,Reach,Maester,B,Faith of the Seven,20,1,2015
467,448,Italy,EU,153,train,0.01214,Aladore,Florent,Reach,Maester,B,Faith of the Seven,18,11,2016
468,8523,United States,,230,plane,0.13712,Aladore,Florent,Reach,Maester,B,Faith of the Seven,2,11,2015
469,9329,China,AS,147,plane,0.13712,Aladore,Florent,Reach,Maester,B,Faith of the Seven,5,5,2017
470,0,France,EU,81,other,0.075,Delena,Florent,Reach,Maester,D,Many-Faced God,24,11,2014
471,94,France,EU,85,train,0.01214,Delena,Florent,Reach,Maester,D,Many-Faced God,25,10,2014
472,94,France,EU,9,train,0.01214,Delena,Florent,Reach,Maester,D,Many-Faced God,22,1,2015
473,336,France,EU,12,car,0.20033,Delena,Florent,Reach,Maester,D,Many-Faced God,4,4,2014
474,481,France,EU,8104,train,0.01214,Delena,Florent,Reach,Maester,D,Many-Faced God,20,5,2014
475,271,Italy,EU,80,train,0.01214,Delena,Florent,Reach,Maester,D,Many-Faced God,3,12,2014
476,0,France,EU,81,public,0.075,Omer,Florent,Reach,Maester,B,Faith of the Seven,24,11,2014
477,22,France,EU,11,car,0.20033,Omer,Florent,Reach,Maester,B,Faith of the Seven,18,9,2015
478,481,France,EU,32,train,0.01214,Omer,Florent,Reach,Maester,B,Faith of the Seven,4,10,2015
479,1130,Spain,EU,110,plane,0.14678,Omer,Florent,Reach,Maester,B,Faith of the Seven,2,6,2014
480,8523,United States,,156,plane,0.13712,Omer,Florent,Reach,Maester,B,Faith of the Seven,2,11,2015
481,0,France,EU,78,other,0.075,Lord,Florent,Reach,Septon,E,Old Gods,24,11,2014
482,94,France,EU,8,train,0.01214,Lord,Florent,Reach,Septon,E,Old Gods,10,10,2014
483,94,France,EU,12,train,0.01214,Lord,Florent,Reach,Septon,E,Old Gods,17,10,2014
484,94,France,EU,8,train,0.01214,Lord,Florent,Reach,Septon,E,Old Gods,3,12,2014
485,94,France,EU,8,train,0.01214,Lord,Florent,Reach,Septon,E,Old Gods,26,1,2015
486,94,France,EU,8,train,0.01214,Lord,Florent,Reach,Septon,E,Old Gods,23,2,2015
487,94,France,EU,9,train,0.01214,Lord,Florent,Reach,Septon,E,Old Gods,10,3,2015
488,94,France,EU,9,car,0.20033,Lord,Florent,Reach,Septon,E,Old Gods,24,3,2015
489,0,France,EU,78,public,0.075,Lyman,Beesbury,Reach,Septon,E,Old Gods,24,11,2014
490,94,France,EU,10,car,0.20033,Lyman,Beesbury,Reach,Septon,E,Old Gods,29,5,2015
491,383,France,EU,14,car,0.20033,Lyman,Beesbury,Reach,Septon,E,Old Gods,7,9,2015
492,481,France,EU,52,train,0.01214,Lyman,Beesbury,Reach,Septon,E,Old Gods,15,10,2015
493,0,France,EU,16,train,0.01214,Gedmund,Peake,Reach,Maester,B,,5,12,2014
494,229,France,EU,39,train,0.01214,Gedmund,Peake,Reach,Maester,B,,10,4,2014
495,481,France,EU,65,train,0.01214,Gedmund,Peake,Reach,Maester,B,,3,6,2014
496,481,France,EU,16,train,0.01214,Gedmund,Peake,Reach,Maester,B,,19,9,2014
497,8622,United States,,911,plane,0.13712,Gedmund,Peake,Reach,Maester,B,,24,11,2014
498,8622,United States,,191,plane,0.13712,Gedmund,Peake,Reach,Maester,B,,24,1,2015
499,0,France,EU,53,train,0.01214,Bertram,Beesbury,Reach,Maester,J,Many-Faced God,21,1,2015
500,13,France,EU,78,other,0.20033,Bertram,Beesbury,Reach,Maester,J,Many-Faced God,14,10,2014
501,92,France,EU,9,other,0.20033,Bertram,Beesbury,Reach,Maester,J,Many-Faced God,25,4,2018
502,92,France,EU,10,other,0.20033,Bertram,Beesbury,Reach,Maester,J,Many-Faced God,24,5,2018
503,93,France,EU,9,train,0.01214,Bertram,Beesbury,Reach,Maester,J,Many-Faced God,14,11,2014
504,94,France,EU,10,other,0.20033,Bertram,Beesbury,Reach,Maester,J,Many-Faced God,22,1,2014
505,94,France,EU,6,other,0.20033,Bertram,Beesbury,Reach,Maester,J,Many-Faced God,11,4,2014
506,94,France,EU,52,other,0.20033,Bertram,Beesbury,Reach,Maester,J,Many-Faced God,30,3,2015
507,94,France,EU,11,car,0.20033,Bertram,Beesbury,Reach,Maester,J,Many-Faced God,29,5,2015
508,94,France,EU,52,train,0.01214,Bertram,Beesbury,Reach,Maester,J,Many-Faced God,23,6,2015
509,94,France,EU,29,train,0.01214,Bertram,Beesbury,Reach,Maester,J,Many-Faced God,1,12,2016
510,94,France,EU,33,car,0.20033,Bertram,Beesbury,Reach,Maester,J,Many-Faced God,12,2,2017
511,94,France,EU,9,car,0.20033,Bertram,Beesbury,Reach,Maester,J,Many-Faced God,10,3,2017
